date,home_team,away_team,home_score,away_score,tournament,neutral
2021-11-12,Ecuador,Denmark,2,1,Qualifier,0
2021-11-12,Tunisia,Senegal,0,0,Qualifier,1
2021-11-13,Canada,DR Congo,4,0,Qualifier,0
2021-11-14,Saudi Arabia,Serbia,1,1,Friendly,0
2021-11-15,Spain,Japan,4,0,Friendly,0
2021-11-15,Ukraine,Serbia,0,1,Friendly,0
2021-11-16,Iran,Belgium,3,1,Friendly,0
2021-11-17,Poland,Panama,4,0,Friendly,0
2021-11-17,France,Canada,3,2,Qualifier,0
2021-11-18,Poland,Nigeria,0,3,Qualifier,1
2021-11-19,DR Congo,Ecuador,0,0,Friendly,0
2021-11-20,Denmark,Iran,2,2,Friendly,0
2021-11-20,Japan,Ivory Coast,2,1,Friendly,1
2021-11-21,Turkey,Colombia,1,1,Qualifier,0
2021-11-22,Tunisia,Ivory Coast,2,1,Friendly,0
2021-11-23,Nigeria,DR Congo,4,2,Friendly,0
2021-11-23,Tunisia,Ivory Coast,2,1,Friendly,0
2021-11-24,Iraq,Brazil,1,2,Qualifier,0
2021-11-25,Ecuador,Morocco,1,2,Qualifier,1
2021-11-25,Italy,Uzbekistan,3,0,Friendly,0
2021-11-26,Jamaica,Cameroon,1,0,Qualifier,0
2021-11-27,Canada,Austria,2,1,Qualifier,0
2021-11-28,Qatar,Bolivia,0,0,Friendly,0
2021-11-28,Nigeria,Croatia,1,0,Qualifier,0
2021-11-29,Tunisia,DR Congo,0,2,Qualifier,0
2021-11-30,United States,Croatia,1,1,Qualifier,0
2021-12-01,Poland,Bolivia,2,0,Friendly,1
2021-12-01,Tunisia,Germany,0,3,Qualifier,0
2021-12-02,Panama,Argentina,1,3,Friendly,1
2021-12-03,Paraguay,Denmark,2,2,Qualifier,0
2021-12-03,Spain,Croatia,4,0,Friendly,0
2021-12-04,Germany,Uzbekistan,3,0,Qualifier,1
2021-12-05,Japan,Germany,0,0,Qualifier,0
2021-12-06,Argentina,France,3,2,Qualifier,0
2021-12-06,Belgium,Portugal,1,1,Qualifier,1
2021-12-07,Serbia,Spain,0,0,Friendly,0
2021-12-08,Netherlands,France,2,1,Friendly,0
2021-12-09,Nigeria,Belgium,1,1,Qualifier,0
2021-12-09,Senegal,Algeria,2,1,Friendly,0
2021-12-10,Ecuador,Ukraine,2,1,Qualifier,0
2021-12-11,Austria,Netherlands,3,1,Qualifier,0
2021-12-12,Uruguay,Japan,1,1,Qualifier,0
2021-12-12,South Korea,New Zealand,4,1,Friendly,0
2021-12-13,DR Congo,Ecuador,0,3,Friendly,0
2021-12-14,Qatar,Germany,0,3,Friendly,0
2021-12-14,Iraq,Bolivia,0,0,Qualifier,0
2021-12-15,Canada,Croatia,1,2,Qualifier,0
2021-12-16,Senegal,Saudi Arabia,3,1,Friendly,0
2021-12-17,Switzerland,Iraq,7,1,Qualifier,0
2021-12-17,Colombia,Costa Rica,4,0,Qualifier,0
2021-12-18,Switzerland,Saudi Arabia,3,2,Qualifier,0
2021-12-19,Costa Rica,Croatia,2,3,Qualifier,1
2021-12-20,Uzbekistan,Brazil,1,2,Friendly,1
2021-12-20,Ivory Coast,Nigeria,2,2,Qualifier,0
2021-12-21,Germany,Austria,3,1,Qualifier,0
2021-12-22,Panama,England,0,7,Qualifier,0
2021-12-22,Morocco,Senegal,3,2,Qualifier,0
2021-12-23,Turkey,Ecuador,0,2,Qualifier,0
2021-12-24,Egypt,Nigeria,2,0,Qualifier,0
2021-12-25,Turkey,Croatia,0,0,Qualifier,0
2021-12-25,Austria,Morocco,0,2,Friendly,0
2021-12-26,United States,Spain,2,0,Qualifier,0
2021-12-27,Turkey,DR Congo,1,2,Qualifier,0
2021-12-28,Poland,England,1,2,Qualifier,1
2021-12-28,Bolivia,Algeria,1,2,Friendly,0
2021-12-29,Serbia,Saudi Arabia,1,4,Friendly,1
2021-12-30,Argentina,Netherlands,2,0,Qualifier,0
2021-12-31,Cameroon,Senegal,1,3,Friendly,1
2021-12-31,Serbia,Paraguay,1,2,Qualifier,0
2022-01-01,Nigeria,Ukraine,0,1,Friendly,0
2022-01-02,Italy,Spain,2,1,Qualifier,0
2022-01-02,Denmark,Canada,4,0,Qualifier,0
2022-01-03,Iraq,Japan,2,0,Qualifier,0
2022-01-04,Germany,France,1,3,Friendly,1
2022-01-05,Saudi Arabia,Germany,3,2,Qualifier,0
2022-01-05,Egypt,Iraq,1,0,Qualifier,0
2022-01-06,Denmark,DR Congo,4,1,Friendly,1
2022-01-07,Germany,Iraq,3,0,Qualifier,0
2022-01-08,Brazil,Ivory Coast,4,0,Qualifier,0
2022-01-08,Portugal,Japan,4,0,Friendly,0
2022-01-09,Algeria,Spain,0,3,Qualifier,1
2022-01-10,Canada,New Zealand,1,2,Qualifier,0
2022-01-10,Costa Rica,Saudi Arabia,3,0,Qualifier,0
2022-01-11,France,Qatar,4,2,Qualifier,0
2022-01-12,Ghana,United States,3,1,Friendly,1
2022-01-13,Senegal,New Zealand,0,0,Qualifier,0
2022-01-13,Iraq,Austria,2,2,Qualifier,0
2022-01-14,Canada,Uruguay,0,2,Qualifier,0
2022-01-15,New Zealand,Bolivia,3,2,Qualifier,0
2022-01-16,Tunisia,New Zealand,2,0,Qualifier,0
2022-01-16,Portugal,Switzerland,0,1,Qualifier,0
2022-01-17,Germany,England,2,2,Qualifier,0
2022-01-18,Iraq,Uzbekistan,1,1,Qualifier,1
2022-01-18,Ukraine,Japan,1,1,Qualifier,1
2022-01-19,Saudi Arabia,Belgium,0,4,Friendly,0
2022-01-20,Egypt,Portugal,0,5,Qualifier,0
2022-01-21,Panama,Croatia,1,1,Friendly,0
2022-01-21,Croatia,Morocco,0,2,Friendly,0
2022-01-22,Nigeria,Bolivia,1,1,Qualifier,1
2022-01-23,Costa Rica,Panama,2,0,Qualifier,0
2022-01-24,New Zealand,Canada,0,0,Qualifier,0
2022-01-24,Mexico,Austria,2,1,Friendly,0
2022-01-25,Uruguay,Ukraine,0,2,Qualifier,0
2022-01-26,Iraq,New Zealand,1,1,Qualifier,0
2022-01-27,Argentina,Switzerland,3,0,Qualifier,0
2022-01-27,DR Congo,Brazil,3,0,Qualifier,0
2022-01-28,Mexico,Germany,0,1,Friendly,0
2022-01-29,Saudi Arabia,Japan,0,0,Friendly,0
2022-01-29,Poland,Cameroon,3,1,Friendly,0
2022-01-30,Austria,Nigeria,1,2,Friendly,0
2022-01-31,Morocco,Portugal,1,1,Qualifier,1
2022-02-01,Qatar,Portugal,0,2,Qualifier,0
2022-02-01,Paraguay,Morocco,1,0,Friendly,0
2022-02-02,Italy,Canada,2,0,Qualifier,0
2022-02-03,Serbia,Morocco,1,0,Friendly,0
2022-02-04,Paraguay,Morocco,1,4,Friendly,0
2022-02-04,South Korea,France,2,2,Qualifier,0
2022-02-05,Algeria,Netherlands,2,0,Friendly,0
2022-02-06,Ecuador,Ukraine,2,3,Friendly,0
2022-02-06,Ukraine,Uruguay,1,1,Qualifier,1
2022-02-07,South Korea,Denmark,1,1,Qualifier,0
2022-02-08,Australia,Jamaica,3,0,Friendly,0
2022-02-09,Belgium,Mexico,1,1,Qualifier,0
2022-02-09,Qatar,Ivory Coast,3,3,Qualifier,0
2022-02-10,Iran,United States,0,2,Qualifier,0
2022-02-11,Bolivia,Argentina,0,2,Qualifier,0
2022-02-12,Panama,Serbia,3,1,Qualifier,1
2022-02-12,Bolivia,Costa Rica,3,0,Qualifier,0
2022-02-13,Saudi Arabia,Denmark,0,3,Friendly,0
2022-02-14,Qatar,Portugal,0,2,Friendly,1
2022-02-14,Egypt,Bolivia,3,0,Qualifier,1
2022-02-15,Cameroon,Austria,2,1,Qualifier,0
2022-02-16,Cameroon,Morocco,0,1,Friendly,0
2022-02-17,DR Congo,Ivory Coast,1,1,Qualifier,0
2022-02-17,Panama,DR Congo,1,1,Friendly,0
2022-02-18,Poland,United States,3,1,Qualifier,0
2022-02-19,New Zealand,Morocco,0,2,Qualifier,0
2022-02-20,Australia,Costa Rica,3,1,Qualifier,0
2022-02-20,Ukraine,Ivory Coast,1,1,Qualifier,0
2022-02-21,Egypt,DR Congo,2,1,Qualifier,0
2022-02-22,Senegal,Netherlands,1,0,Friendly,0
2022-02-23,United States,France,0,1,Qualifier,0
2022-02-23,Bolivia,South Korea,1,4,Friendly,0
2022-02-24,Nigeria,Switzerland,2,0,Friendly,0
2022-02-25,Switzerland,Canada,1,1,Friendly,1
2022-02-25,Australia,Brazil,0,0,Qualifier,0
2022-02-26,Algeria,Uruguay,1,4,Friendly,0
2022-02-27,Cameroon,Italy,1,3,Qualifier,1
2022-02-28,Egypt,Ecuador,1,2,Friendly,0
2022-02-28,Japan,South Korea,1,1,Friendly,0
2022-03-01,Portugal,Tunisia,1,1,Qualifier,0
2022-03-02,Austria,Senegal,0,0,Qualifier,0
2022-03-03,Mexico,Germany,1,0,Qualifier,0
2022-03-03,Morocco,Brazil,2,1,Friendly,1
2022-03-04,Argentina,Uruguay,8,0,Qualifier,0
2022-03-05,Germany,Egypt,5,1,Friendly,0
2022-03-05,Qatar,Switzerland,1,0,Qualifier,1
2022-03-06,Iran,Turkey,2,0,Friendly,0
2022-03-07,Mexico,Switzerland,0,1,Friendly,0
2022-03-08,Bolivia,Iraq,2,1,Qualifier,0
2022-03-08,Mexico,United States,4,1,Qualifier,0
2022-03-09,Paraguay,Ukraine,1,0,Friendly,0
2022-03-10,Austria,South Korea,2,2,Qualifier,0
2022-03-11,Argentina,Switzerland,5,1,Qualifier,0
2022-03-11,France,Ukraine,3,0,Qualifier,1
2022-03-12,Qatar,Algeria,0,1,Qualifier,0
2022-03-13,France,Poland,1,1,Qualifier,0
2022-03-14,Croatia,Belgium,2,1,Qualifier,0
2022-03-14,Nigeria,England,3,1,Qualifier,0
2022-03-15,Colombia,United States,2,0,Qualifier,0
2022-03-16,Tunisia,Colombia,1,1,Qualifier,0
2022-03-16,Nigeria,Costa Rica,2,1,Qualifier,0
2022-03-17,Switzerland,Australia,1,1,Qualifier,0
2022-03-18,Denmark,Nigeria,2,1,Friendly,1
2022-03-19,Uruguay,DR Congo,3,1,Qualifier,0
2022-03-19,Ivory Coast,Canada,1,1,Qualifier,0
2022-03-20,Germany,Mexico,4,0,Qualifier,0
2022-03-21,Jamaica,Egypt,2,1,Qualifier,0
2022-03-22,Denmark,Switzerland,1,1,Qualifier,0
2022-03-22,Costa Rica,France,0,1,Qualifier,0
2022-03-23,Paraguay,Ecuador,2,0,Friendly,0
2022-03-24,Bolivia,Tunisia,0,0,Qualifier,0
2022-03-24,Senegal,Croatia,1,3,Qualifier,0
2022-03-25,Iraq,Jamaica,0,4,Qualifier,1
2022-03-26,Egypt,Turkey,0,1,Qualifier,0
2022-03-27,Canada,Serbia,0,1,Qualifier,0
2022-03-27,Canada,Egypt,1,2,Friendly,0
2022-03-28,New Zealand,Iraq,2,2,Qualifier,1
2022-03-29,Croatia,Belgium,5,2,Qualifier,0
2022-03-30,Argentina,Tunisia,4,0,Friendly,0
2022-03-30,Jamaica,Netherlands,0,5,Qualifier,0
2022-03-31,Morocco,Uruguay,1,0,Friendly,0
2022-04-01,Tunisia,Serbia,1,0,Qualifier,0
2022-04-01,Ivory Coast,Tunisia,2,3,Qualifier,0
2022-04-02,Brazil,Netherlands,5,0,Qualifier,0
2022-04-03,Ukraine,Ivory Coast,5,3,Qualifier,0
2022-04-04,Poland,South Korea,1,1,Friendly,0
2022-04-04,England,Turkey,1,1,Friendly,1
2022-04-05,Italy,Brazil,3,2,Friendly,0
2022-04-06,South Korea,Austria,0,0,Qualifier,0
2022-04-07,Uruguay,Paraguay,4,2,Qualifier,1
2022-04-07,Costa Rica,Algeria,0,1,Qualifier,0
2022-04-08,Iran,Egypt,3,0,Qualifier,0
2022-04-09,Brazil,Turkey,1,0,Qualifier,0
2022-04-10,Japan,Paraguay,2,1,Qualifier,0
2022-04-10,Australia,Jamaica,2,0,Friendly,1
2022-04-11,Ukraine,Iran,2,2,Friendly,0
2022-04-12,DR Congo,Croatia,1,6,Friendly,0
2022-04-12,Bolivia,Ecuador,0,2,Friendly,0
2022-04-13,Mexico,Italy,2,2,Friendly,0
2022-04-14,Denmark,New Zealand,2,1,Qualifier,0
2022-04-15,Argentina,Uzbekistan,2,0,Qualifier,0
2022-04-15,DR Congo,Denmark,1,2,Friendly,0
2022-04-16,Canada,Portugal,0,0,Friendly,0
2022-04-17,Egypt,Costa Rica,3,1,Qualifier,1
2022-04-18,Ghana,Canada,5,0,Friendly,0
2022-04-18,Tunisia,Turkey,3,4,Friendly,0
2022-04-19,Cameroon,Uzbekistan,6,0,Qualifier,0
2022-04-20,Canada,England,1,1,Friendly,0
2022-04-20,DR Congo,Spain,0,4,Friendly,0
2022-04-21,Croatia,Japan,0,1,Qualifier,0
2022-04-22,Japan,Poland,0,0,Qualifier,0
2022-04-23,United States,Netherlands,0,0,Qualifier,0
2022-04-23,Austria,Jamaica,3,0,Qualifier,0
2022-04-24,Cameroon,South Korea,3,1,Qualifier,1
2022-04-25,Argentina,Croatia,5,0,Qualifier,1
2022-04-26,Denmark,Tunisia,1,2,Qualifier,0
2022-04-26,Nigeria,Ukraine,1,1,Qualifier,0
2022-04-27,Uzbekistan,Germany,2,3,Friendly,0
2022-04-28,Croatia,Argentina,0,1,Friendly,0
2022-04-28,Ecuador,Egypt,2,0,Friendly,0
2022-04-29,Brazil,Iraq,4,1,Friendly,0
2022-04-30,Belgium,Brazil,2,2,Qualifier,1
2022-05-01,Austria,Switzerland,3,1,Friendly,0
2022-05-01,United States,Germany,0,0,Qualifier,1
2022-05-02,Croatia,Uzbekistan,0,1,Qualifier,0
2022-05-03,Uruguay,Argentina,1,1,Friendly,1
2022-05-04,Uruguay,Argentina,1,0,Qualifier,0
2022-05-04,Ghana,Iraq,2,0,Qualifier,0
2022-05-05,Egypt,Ukraine,1,0,Qualifier,0
2022-05-06,Senegal,Germany,1,0,Friendly,0
2022-05-07,Belgium,DR Congo,2,0,Friendly,0
2022-05-07,Belgium,Egypt,1,0,Qualifier,0
2022-05-08,Uruguay,Uzbekistan,0,0,Qualifier,0
2022-05-09,Colombia,Qatar,2,0,Qualifier,0
2022-05-09,United States,Turkey,3,0,Friendly,0
2022-05-10,Ghana,Qatar,4,1,Friendly,1
2022-05-11,Japan,Switzerland,1,0,Qualifier,0
2022-05-12,Algeria,Brazil,1,0,Qualifier,0
2022-05-12,Nigeria,Argentina,0,1,Qualifier,0
2022-05-13,Ghana,Netherlands,0,5,Qualifier,0
2022-05-14,Iran,South Korea,0,1,Friendly,0
2022-05-15,Argentina,Switzerland,9,0,Friendly,0
2022-05-15,Netherlands,Jamaica,3,0,Friendly,0
2022-05-16,Italy,Paraguay,2,1,Qualifier,0
2022-05-17,Iran,Turkey,1,3,Qualifier,0
2022-05-17,Canada,Mexico,2,1,Qualifier,1
2022-05-18,DR Congo,Turkey,0,2,Friendly,0
2022-05-19,Australia,Panama,3,0,Qualifier,0
2022-05-20,Tunisia,Uzbekistan,3,1,Friendly,0
2022-05-20,Poland,Uruguay,2,1,Qualifier,1
2022-05-21,Costa Rica,Denmark,0,1,Friendly,0
2022-05-22,Uruguay,Belgium,0,1,Friendly,0
2022-05-23,Ghana,DR Congo,2,2,Qualifier,1
2022-05-23,Egypt,DR Congo,3,0,Qualifier,0
2022-05-24,Algeria,Iran,1,1,Qualifier,0
2022-05-25,Austria,Morocco,2,0,Qualifier,0
2022-05-26,Austria,Jamaica,4,0,Friendly,1
2022-05-26,Tunisia,Qatar,3,1,Qualifier,0
2022-05-27,France,Croatia,2,0,Friendly,1
2022-05-28,Croatia,Serbia,1,1,Friendly,0
2022-05-28,Ukraine,United States,6,2,Friendly,0
2022-05-29,England,Uzbekistan,3,0,Friendly,0
2022-05-30,Bolivia,Ecuador,0,2,Qualifier,1
2022-05-31,Denmark,Belgium,5,0,Qualifier,0
2022-05-31,Morocco,Belgium,2,0,Qualifier,0
2022-06-01,Uruguay,Serbia,3,0,Friendly,0
2022-06-02,Italy,Panama,4,1,Qualifier,0
2022-06-03,Netherlands,Switzerland,3,1,Qualifier,0
2022-06-03,Uzbekistan,Qatar,0,2,Friendly,0
2022-06-04,Egypt,Uzbekistan,0,0,Friendly,0
2022-06-05,Cameroon,Bolivia,3,0,Qualifier,0
2022-06-05,Bolivia,Saudi Arabia,1,1,Friendly,0
2022-06-06,DR Congo,Algeria,1,3,Friendly,1
2022-06-07,Ukraine,United States,4,2,Qualifier,0
2022-06-08,Saudi Arabia,England,3,2,Friendly,0
2022-06-08,Costa Rica,Belgium,1,3,Friendly,0
2022-06-09,Argentina,Japan,1,0,Qualifier,0
2022-06-10,Colombia,Japan,1,1,Qualifier,0
2022-06-11,Ecuador,Iraq,4,0,Friendly,0
2022-06-11,Mexico,Panama,1,0,Friendly,0
2022-06-12,Paraguay,Panama,1,0,Friendly,0
2022-06-13,Morocco,Qatar,8,0,Qualifier,0
2022-06-13,Spain,Denmark,1,0,Qualifier,0
2022-06-14,Ukraine,England,2,2,Qualifier,0
2022-06-15,Cameroon,Iran,2,2,Friendly,0
2022-06-16,Netherlands,Japan,4,1,Friendly,0
2022-06-16,Portugal,Spain,0,2,Qualifier,1
2022-06-17,Portugal,Mexico,4,0,Qualifier,0
2022-06-18,United States,Algeria,3,2,Qualifier,0
2022-06-19,Tunisia,Turkey,0,0,Qualifier,1
2022-06-19,Bolivia,Belgium,0,2,Qualifier,1
2022-06-20,Denmark,Uruguay,1,1,Friendly,0
2022-06-21,Ivory Coast,Argentina,1,2,Qualifier,0
2022-06-22,Argentina,Algeria,8,1,Qualifier,1
2022-06-22,Denmark,Japan,1,0,Qualifier,0
2022-06-23,Croatia,Belgium,0,1,Friendly,0
2022-06-24,Belgium,Qatar,3,1,Qualifier,0
2022-06-24,Portugal,Switzerland,5,1,Qualifier,0
2022-06-25,Belgium,Ghana,4,0,Qualifier,0
2022-06-26,Germany,Poland,1,1,Qualifier,1
2022-06-27,Nigeria,Costa Rica,1,1,Qualifier,0
2022-06-27,Argentina,Iraq,5,0,Qualifier,1
2022-06-28,Nigeria,Croatia,0,2,Friendly,1
2022-06-29,Iran,Ukraine,1,0,Qualifier,1
2022-06-30,France,Mexico,7,1,Qualifier,0
2022-06-30,Costa Rica,Iran,2,2,Qualifier,0
2022-07-01,Ecuador,Senegal,2,0,Friendly,0
2022-07-02,Austria,Germany,2,1,Friendly,1
2022-07-02,Japan,Costa Rica,5,0,Qualifier,0
2022-07-03,Egypt,Iran,2,0,Qualifier,0
2022-07-04,Turkey,Spain,1,1,Qualifier,1
2022-07-05,Serbia,Iran,2,0,Qualifier,0
2022-07-05,Italy,Bolivia,10,0,Qualifier,0
2022-07-06,Japan,Uzbekistan,2,1,Qualifier,0
2022-07-07,Jamaica,Brazil,0,3,Qualifier,1
2022-07-08,Portugal,Canada,2,0,Friendly,0
2022-07-08,Morocco,United States,0,0,Qualifier,0
2022-07-09,Senegal,Ecuador,1,0,Qualifier,0
2022-07-10,Uruguay,Portugal,0,1,Friendly,0
2022-07-10,Netherlands,United States,3,0,Friendly,0
2022-07-11,Panama,Algeria,3,3,Qualifier,0
2022-07-12,Colombia,Mexico,4,1,Friendly,0
2022-07-13,Italy,Japan,5,1,Qualifier,0
2022-07-13,Ghana,Italy,1,4,Qualifier,0
2022-07-14,Nigeria,Poland,1,0,Qualifier,0
2022-07-15,Australia,Egypt,1,2,Qualifier,0
2022-07-16,Ivory Coast,Senegal,2,3,Qualifier,0
2022-07-16,Australia,Costa Rica,2,1,Qualifier,1
2022-07-17,Serbia,Japan,2,2,Qualifier,0
2022-07-18,Poland,Tunisia,2,0,Friendly,0
2022-07-19,Poland,Ukraine,0,0,Qualifier,1
2022-07-19,Panama,New Zealand,4,1,Qualifier,0
2022-07-20,Australia,Cameroon,3,0,Qualifier,0
2022-07-21,France,Japan,2,0,Friendly,1
2022-07-21,Serbia,United States,2,1,Friendly,1
2022-07-22,Mexico,Costa Rica,3,0,Friendly,0
2022-07-23,Ivory Coast,Denmark,0,0,Qualifier,0
2022-07-24,Germany,Italy,2,0,Friendly,0
2022-07-24,Algeria,Paraguay,1,0,Qualifier,0
2022-07-25,Austria,Bolivia,2,0,Friendly,0
2022-07-26,United States,Cameroon,4,0,Qualifier,0
2022-07-27,New Zealand,Australia,3,0,Qualifier,1
2022-07-27,Cameroon,Morocco,0,2,Qualifier,1
2022-07-28,Poland,Spain,0,3,Qualifier,0
2022-07-29,Austria,Ghana,6,2,Qualifier,1
2022-07-29,Croatia,Mexico,2,1,Qualifier,1
2022-07-30,Argentina,Austria,6,1,Qualifier,0
2022-07-31,Spain,Japan,6,2,Friendly,0
2022-08-01,Portugal,Ecuador,0,2,Friendly,0
2022-08-01,Poland,Cameroon,0,1,Qualifier,0
2022-08-02,Ecuador,Panama,6,2,Qualifier,0
2022-08-03,Netherlands,Senegal,1,1,Qualifier,0
2022-08-04,Qatar,Poland,5,0,Qualifier,0
2022-08-04,Jamaica,Serbia,1,2,Qualifier,0
2022-08-05,Senegal,Costa Rica,1,0,Friendly,0
2022-08-06,Jamaica,Qatar,0,1,Friendly,0
2022-08-06,New Zealand,Croatia,0,2,Qualifier,0
2022-08-07,DR Congo,Canada,1,0,Qualifier,0
2022-08-08,Portugal,Turkey,4,0,Qualifier,0
2022-08-09,Ecuador,Netherlands,0,3,Qualifier,0
2022-08-09,Qatar,Portugal,1,3,Qualifier,0
2022-08-10,Uzbekistan,Poland,0,2,Friendly,0
2022-08-11,Egypt,Denmark,1,3,Qualifier,0
2022-08-12,Saudi Arabia,South Korea,1,1,Qualifier,0
2022-08-12,Tunisia,Ukraine,0,2,Qualifier,1
2022-08-13,Paraguay,France,2,3,Qualifier,0
2022-08-14,Cameroon,Portugal,2,0,Qualifier,1
2022-08-15,Qatar,Colombia,1,2,Qualifier,0
2022-08-15,Belgium,Portugal,0,1,Friendly,0
2022-08-16,Paraguay,Cameroon,2,0,Qualifier,1
2022-08-17,Bolivia,Austria,2,7,Qualifier,0
2022-08-17,Italy,Belgium,1,1,Friendly,0
2022-08-18,Argentina,Jamaica,3,1,Friendly,0
2022-08-19,Italy,Qatar,4,2,Friendly,0
2022-08-20,Iraq,Senegal,0,1,Qualifier,0
2022-08-20,Mexico,Saudi Arabia,2,0,Friendly,0
2022-08-21,Qatar,Senegal,1,0,Friendly,0
2022-08-22,Algeria,Jamaica,5,2,Qualifier,0
2022-08-23,Algeria,Tunisia,1,0,Friendly,0
2022-08-23,Ukraine,Denmark,1,0,Qualifier,0
2022-08-24,Panama,Ivory Coast,2,0,Friendly,1
2022-08-25,Egypt,Ivory Coast,0,0,Qualifier,0
2022-08-25,Netherlands,Australia,3,0,Qualifier,0
2022-08-26,Spain,South Korea,3,0,Friendly,0
2022-08-27,Panama,Bolivia,1,1,Friendly,0
2022-08-28,Switzerland,Turkey,4,1,Friendly,0
2022-08-28,Iran,Switzerland,1,1,Qualifier,0
2022-08-29,Iran,Nigeria,2,1,Friendly,0
2022-08-30,Japan,Senegal,2,1,Friendly,0
2022-08-31,Australia,Saudi Arabia,2,2,Friendly,0
2022-08-31,Senegal,Morocco,3,1,Friendly,0
2022-09-01,Costa Rica,Panama,2,0,Qualifier,1
2022-09-02,Ivory Coast,Uzbekistan,3,0,Qualifier,0
2022-09-03,Switzerland,Costa Rica,5,0,Qualifier,1
2022-09-03,Germany,Serbia,2,0,Friendly,0
2022-09-04,Ecuador,Portugal,0,2,Friendly,1
2022-09-05,Uruguay,Netherlands,0,1,Qualifier,0
2022-09-05,United States,Argentina,2,1,Qualifier,1
2022-09-06,Costa Rica,Austria,2,1,Qualifier,1
2022-09-07,Spain,Jamaica,5,0,Friendly,0
2022-09-08,Iraq,Iran,0,0,Qualifier,0
2022-09-08,Saudi Arabia,Germany,1,5,Qualifier,0
2022-09-09,Qatar,Iran,1,3,Qualifier,0
2022-09-10,Bolivia,Nigeria,2,4,Friendly,0
2022-09-11,Algeria,Tunisia,1,2,Qualifier,0
2022-09-11,Australia,South Korea,0,2,Qualifier,0
2022-09-12,Austria,Uruguay,3,1,Friendly,1
2022-09-13,Switzerland,Netherlands,1,1,Friendly,1
2022-09-13,Denmark,Costa Rica,6,0,Friendly,0
2022-09-14,Ivory Coast,Algeria,0,3,Qualifier,0
2022-09-15,Croatia,England,0,1,Qualifier,1
2022-09-16,Jamaica,Bolivia,3,3,Friendly,0
2022-09-16,Ecuador,Poland,0,1,Qualifier,0
2022-09-17,Spain,New Zealand,6,0,Friendly,0
2022-09-18,Costa Rica,Nigeria,1,2,Qualifier,0
2022-09-19,England,Netherlands,0,0,Friendly,0
2022-09-19,Algeria,Egypt,3,1,Qualifier,0
2022-09-20,Germany,Belgium,3,0,Qualifier,0
2022-09-21,Cameroon,Iraq,1,1,Qualifier,0
2022-09-21,Serbia,Ecuador,2,1,Qualifier,0
2022-09-22,South Korea,Costa Rica,3,2,Friendly,0
2022-09-23,Mexico,DR Congo,3,0,Qualifier,0
2022-09-24,Mexico,Cameroon,1,0,Qualifier,0
2022-09-24,Spain,Qatar,2,1,Friendly,1
2022-09-25,Uzbekistan,Algeria,0,2,Qualifier,0
2022-09-26,Serbia,Turkey,1,0,Qualifier,1
2022-09-27,Belgium,Australia,1,1,Qualifier,0
2022-09-27,Morocco,Iraq,3,0,Qualifier,0
2022-09-28,Belgium,Nigeria,1,0,Friendly,0
2022-09-29,Uzbekistan,Senegal,1,1,Friendly,0
2022-09-30,Argentina,Tunisia,4,0,Qualifier,0
2022-09-30,Serbia,Croatia,0,3,Qualifier,0
2022-10-01,Tunisia,Denmark,1,0,Friendly,0
2022-10-02,South Korea,Ivory Coast,0,0,Friendly,0
2022-10-02,Ukraine,Serbia,2,2,Qualifier,0
2022-10-03,Panama,Saudi Arabia,2,1,Qualifier,1
2022-10-04,South Korea,Uzbekistan,5,0,Friendly,0
2022-10-05,Serbia,Australia,3,0,Friendly,0
2022-10-05,Ivory Coast,United States,0,2,Qualifier,0
2022-10-06,Ghana,Ukraine,0,2,Qualifier,0
2022-10-07,Cameroon,Ghana,0,1,Qualifier,0
2022-10-08,Colombia,DR Congo,4,0,Qualifier,0
2022-10-08,Jamaica,Nigeria,1,4,Qualifier,1
2022-10-09,Iraq,DR Congo,2,1,Qualifier,0
2022-10-10,Serbia,New Zealand,1,2,Qualifier,0
2022-10-10,United States,England,2,2,Friendly,0
2022-10-11,Germany,Panama,3,2,Qualifier,0
2022-10-12,Austria,Ukraine,1,1,Qualifier,0
2022-10-13,Japan,Egypt,2,0,Qualifier,0
2022-10-13,Tunisia,Italy,0,4,Qualifier,1
2022-10-14,Canada,Netherlands,1,0,Qualifier,1
2022-10-15,New Zealand,Morocco,1,1,Friendly,1
2022-10-16,Tunisia,Jamaica,3,0,Qualifier,0
2022-10-16,Ecuador,Croatia,0,1,Friendly,0
2022-10-17,Cameroon,Canada,0,1,Friendly,1
2022-10-18,Panama,France,1,2,Qualifier,0
2022-10-19,Japan,Iran,4,0,Friendly,0
2022-10-19,Canada,Ghana,3,1,Qualifier,0
2022-10-20,Jamaica,Morocco,0,2,Friendly,0
2022-10-21,Jamaica,Ghana,2,3,Friendly,0
2022-10-21,Panama,Switzerland,3,1,Friendly,0
2022-10-22,Turkey,Paraguay,0,1,Friendly,0
2022-10-23,Cameroon,England,2,4,Friendly,0
2022-10-24,South Korea,Uruguay,1,0,Friendly,1
2022-10-24,Uzbekistan,Canada,1,2,Friendly,0
2022-10-25,Serbia,Turkey,0,2,Friendly,0
2022-10-26,Netherlands,Bolivia,7,1,Qualifier,0
2022-10-27,Cameroon,Egypt,1,2,Qualifier,0
2022-10-27,Jamaica,New Zealand,1,1,Qualifier,1
2022-10-28,England,France,2,2,Friendly,1
2022-10-29,Bolivia,Senegal,0,5,Qualifier,0
